time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1733275566952749600,0.99574951171875,-0.21439988925899486,0.3123400807380676,-0.09940580108892608,-0.3062187731266022,-8.521363544206986e-18,0.971296499665564,-0.047355297067379364,right,0.07565680891275406,-0.4332305152020679,-1.8937134138099847,-8.696868556934595,-0.21610550942020748,0.16998866200447083,0.08673366904258728,4.1168814848259085,-0.08690769970417023
1733275566992983800,1.03598388671875,-0.21888555181331057,0.34032636880874634,-0.10340234687933336,-0.2959893047809601,0.008192536549070078,0.9713918047800975,-0.03109740578065052,right,-0.17131705582141876,-0.42985135754876325,-1.9357152571067213,-8.701816534730792,-0.21363235198855396,0.1483936458826065,0.09131204336881638,4.0867815301164985,-0.029731007292866707
1733275567033217500,1.076217529296875,-0.22234800104546648,0.25831374526023865,-0.106806887893285,-0.22085632383823395,0.016100503336311623,0.9713733959046613,-0.015293674022042722,right,-0.31371843814849854,-0.42738087200796016,-1.9680536383926868,-8.704882936564088,-0.21158155561221698,0.11143844574689865,0.11917085945606232,4.064745639397204,0.0328909270465374
1733275567073450800,1.11645068359375,-0.22253186559009794,0.09532185643911362,-0.10790048284396588,-0.034224506467580795,0.020372151940475827,0.971610348932169,-0.006184036810540336,right,-0.2713525891304016,-0.42422993350994537,-1.9724708703130482,-8.716969680199027,-0.20956074085945434,0.1465369313955307,0.10340113192796707,4.036604709801078,0.01738281175494194
1733275567113684500,1.1566845703125,-0.2228987141381373,-0.08133568614721298,-0.10831301034118794,-0.03444870933890343,0.02079033301339093,0.9722193575151846,-0.0047040481740308285,right,-0.19241194427013397,-0.41801997945200375,-1.9811717709019778,-8.740524743309617,-0.20645957615225816,0.15825974941253662,0.061743855476379395,3.981026907224953,-0.02064099721610546
1733275567153919000,1.1969189453125,-0.22758315311091987,-0.14460055530071259,-0.11026553825881698,-0.0419887900352478,0.018904834137135125,0.9727142623573464,-0.008776369859218076,right,-0.09147129952907562,-0.41105820212937405,-2.0282984098665415,-8.7579364813596,-0.20325110657331236,0.13540904223918915,0.050422172993421555,3.918537717825174,-0.06022049859166145
1733275567194152400,1.23715234375,-0.23043830147316383,-0.14315403997898102,-0.11122019294995023,0.033707067370414734,0.016185744709071952,0.9733284531912121,-0.014115632197577777,right,0.01587088592350483,-0.40381635925328846,-2.0597230373084545,-8.779507092654704,-0.1999994107797303,0.18338607251644135,0.04861990362405777,3.8533331319868562,-0.10318413376808167
1733275567234386000,1.277385986328125,-0.22658425806481916,0.049666766077280045,-0.10940741496868722,0.1965325027704239,0.014978088434144492,0.9744104700767331,-0.014789392496494386,right,0.06377037614583969,-0.3950106246530945,-2.0334151683583856,-8.820103306937217,-0.1957802071858277,0.2139900028705597,0.0665786936879158,3.773775903408229,-0.09507198631763458
1733275567274619400,1.317619384765625,-0.21126892821367924,0.040165018290281296,-0.10270037444770233,0.21563151478767395,0.015733784777189085,0.9764570010532078,-0.008730718231251235,right,-0.01525048166513443,-0.3816087615022044,-1.908534258583933,-8.898864708963035,-0.18904173820059444,0.30611270666122437,0.05767940357327461,3.6521339755550026,-0.0680909976363182
1733275567314852600,1.3578525390625,-0.19840821400000683,0.0005060828989371657,-0.09703774164881512,0.29729029536247253,0.01594586381499415,0.9786670371061782,-0.004064276495803491,right,0.00017662940081208944,-0.36417283397585465,-1.8062120943590998,-8.983743132564426,-0.18038913256544348,0.4285328984260559,0.06567824631929398,3.492898522366583,-0.065442755818367
1733275567355087400,1.39808740234375,-0.18055289968672064,-0.04894556477665901,-0.0888529212004262,0.31418338418006897,0.015725891904580507,0.9811057675340719,0.00047262801630648774,right,-0.07108467817306519,-0.34543936288898086,-1.656985847879201,-9.077344960847496,-0.17114135216890566,0.43533414602279663,0.05015350505709648,3.320631445908546,-0.03340285271406174
1733275567395320800,1.43832080078125,-0.16900904845924908,-0.18491077423095703,-0.08318347540290034,0.14385946094989777,0.013310888732363356,0.9830087684859345,-0.0010171480875911794,right,-0.08308527618646622,-0.3287333348694075,-1.5612044835999608,-9.149279731723666,-0.163086011142998,0.2646506726741791,0.0715048685669899,3.166023067998886,0.015229214914143085
1733275567435554300,1.47855419921875,-0.16548682994842168,-0.24209344387054443,-0.08092377811948519,0.0026271732058376074,0.008856998202406062,0.9840353420774469,-0.008616202993980644,right,-0.07839144021272659,-0.31825325593017334,-1.534350817335397,-9.18694573777318,-0.15826389226041526,0.17275089025497437,0.07328273355960846,3.0685797618567943,-0.00019871813128702343
1733275567475787800,1.518787841796875,-0.16546567005565202,-0.12073445320129395,-0.0806292367933566,0.032784633338451385,0.005836136808702357,0.9850017754902437,-0.013722008107428749,right,-0.013603725470602512,-0.30599095970062257,-1.5402387063302099,-9.223400614467263,-0.15243481405814455,0.4294566512107849,0.07880350947380066,2.9541385591626166,-0.039935287088155746
1733275567516022300,1.559022216796875,-0.1561841964288832,-0.07793360948562622,-0.07628895737050968,0.2542594075202942,0.004541214814633941,0.9869313181028466,-0.013213534895888954,right,0.04592277854681015,-0.2845406071934209,-1.4640882174551486,-9.29776465831697,-0.1418658349166155,0.6527230739593506,0.07221818715333939,2.7528894261091947,-0.021100100129842758
1733275567556255700,1.599255859375,-0.1405590577422099,-0.12367559969425201,-0.06891144895403319,0.2068200707435608,0.003442405989990502,0.9892759793932889,-0.011305954202184255,right,-0.0547274611890316,-0.2580338855568775,-1.328394967895746,-9.388473687767982,-0.12873332915834806,0.6107170581817627,-0.018297825008630753,2.5024615438669917,0.04565197229385376
1733275567596489200,1.6394892578125,-0.13097021203055814,-0.14901985228061676,-0.06419387959774141,0.1197887733578682,0.001145126006558299,0.9908915590918908,-0.013299976957974378,right,-0.00263128150254488,-0.23694351290949656,-1.2449274340055883,-9.45101110022366,-0.11837098440949596,0.5854001045227051,-0.055958595126867294,2.301941309610009,-0.027400650084018707
1733275567636722700,1.67972265625,-0.12028385025262703,-0.2229011058807373,-0.05883663908129987,0.395073264837265,-0.0017969476152664599,0.9922977325969219,-0.016789655337922576,right,0.03474310785531998,-0.21782034925582128,-1.148934034410864,-9.505743976408242,-0.10899623993045568,0.4850958585739136,-0.0417577289044857,2.1192370102897287,0.020964739844202995
1733275567677095200,1.72009521484375,-0.11010648908280156,-0.5242063403129578,-0.05314615477973281,0.42437341809272766,-0.0100617216215141,0.9933229451146383,-0.03147006801427988,right,0.00418508006259799,-0.20275713883070048,-1.0555210797633976,-9.547592821100354,-0.10190051306658858,0.2968016266822815,-0.020319953560829163,1.9747728636451065,-0.021343568339943886
1733275567717334000,1.760333984375,-0.09970465650144665,-0.6187752485275269,-0.046974833186072575,0.46905770897865295,-0.022310251453809188,0.9939178682116045,-0.05449727942585496,right,-0.004584761802107096,-0.19204408229379324,-0.9582042495451867,-9.57855728368461,-0.0970713191444297,0.1510724574327469,0.00910844374448061,1.8717545338496564,-0.020249605178833008
1733275567757572900,1.80057275390625,-0.08572276329211352,-0.8725316524505615,-0.03857902922721816,0.6206434369087219,-0.0380510553592751,0.993809872581643,-0.08475470804446908,right,0.04593981057405472,-0.1909880383247644,-0.8243573585048317,-9.592982114878296,-0.09698283913554044,-0.16798309981822968,0.05018213391304016,1.8615875062309204,0.004305987153202295
1733275567797811700,1.840811767578125,-0.06631602944068567,-1.0138224363327026,-0.02676071359115018,0.7095876336097717,-0.05889049640914088,0.992830630385737,-0.12507250685448704,right,0.025342367589473724,-0.19772038840544306,-0.6372003906246274,-9.594449849343299,-0.10051389567240107,-0.34269729256629944,0.06535136699676514,1.9263662678726017,-0.06412903964519501
1733275567838051600,1.881051513671875,-0.05146746848894637,-1.0151071548461914,-0.016682154163660718,0.4573390781879425,-0.08095683814454722,0.9908636973837354,-0.16847037276410728,right,-0.013594052754342556,-0.2100278531241733,-0.49341454510036853,-9.578449731656908,-0.10656774006779464,-0.3525637984275818,0.026275571435689926,2.044560831750929,-0.08876130729913712
1733275567878290400,1.92129052734375,-0.04645145634771996,-0.8107609748840332,-0.011582357947578427,0.22928163409233093,-0.10052796175417558,0.9885997298992356,-0.20780624238558296,right,0.030314400792121887,-0.2198807836017553,-0.44440589178148654,-9.560216155830025,-0.11149202936126808,-0.20619158446788788,0.0048577007837593555,2.13896097080484,-0.11780295521020889
1733275567918529300,1.961529296875,-0.04865146139266178,-0.47463831305503845,-0.01096354351140507,0.04657107964158058,-0.11384932840138585,0.9869606795537037,-0.2351375380861323,right,0.139028400182724,-0.22290076936132458,-0.46512105529103426,-9.552719662594795,-0.11325473402963385,0.032985933125019073,-0.016585957258939743,2.1678540339425205,-0.14184285700321198
1733275567958769400,2.001769287109375,-0.045511067309456685,-0.10533323138952255,-0.009422080208041589,0.1155337318778038,-0.11912152571393264,0.9868818071286897,-0.2451287911033403,right,0.12441090494394302,-0.21365136540102223,-0.43601314382627604,-9.573754851838945,-0.10856132624220409,0.3022512197494507,-0.05586562305688858,2.0793008673511446,-0.07849331945180893
1733275567999008300,2.04200830078125,-0.04817384062019433,0.0055272551253438,-0.011340879440419513,-0.26813820004463196,-0.1200677181519606,0.9873237880798105,-0.24692304388645644,right,0.03304176777601242,-0.20240609560900316,-0.4626010718267411,-9.595309681043029,-0.10318308787052516,0.269830584526062,-0.13456913828849792,1.9714006107330322,-0.07987957447767258
1733275568039247000,2.0822470703125,-0.05882274622889908,0.3228631913661957,-0.017813741065848133,-0.2106700837612152,-0.1158171874961773,0.98833735167402,-0.23888777163253844,right,0.07321858406066895,-0.1892403642932991,-0.5662293502140789,-9.614917467832564,-0.09725381193445727,0.32551324367523193,-0.06616707891225815,1.844757513591647,-0.08623035997152328
1733275568079486000,2.12248583984375,-0.05807058503355607,0.46702635288238525,-0.018729112976003298,0.09795854240655899,-0.10764189499256169,0.9896542344243346,-0.22195408407530082,right,0.057847991585731506,-0.18100906603542213,-0.5598595594538376,-9.630174073675274,-0.0929892044054541,0.1427294760942459,0.014749713242053986,1.765415535198897,-0.027185166254639626
1733275568119725800,2.162725830078125,-0.04227300614455455,0.46156781911849976,-0.011883681371988237,0.49320876598358154,-0.09861342134971714,0.9908468383486243,-0.20220618899140452,right,0.022827504202723503,-0.1797796447839828,-0.40775399467796086,-9.639977674809098,-0.09141501387347306,-0.07775164395570755,0.13217781484127045,1.7535547092743218,0.10303055495023727
1733275568159964700,2.202964599609375,-0.02778120662175812,0.1627892404794693,-0.004826148407257228,-0.0037338577676564455,-0.09318374857219608,0.9910876063736123,-0.19012090567286793,right,-0.25949761271476746,-0.18866842828421682,-0.2675718910004012,-9.62891267543733,-0.09507260248993447,-0.20256495475769043,0.0930018424987793,1.8392485409118233,0.12017838656902313
