Aavg,Amax,Amed,Amin,Aq25,Aq75,Astd,Ravg,Rmax,Rmed,Rmin,Rq25,Rq75,Rstd,activity
-0.1160869454713863,0.07796573520132045,-0.12286407188356943,-0.23036265473806045,-0.1707894262787767,-0.07522241107029505,0.06978684515073671,0.10018571875091266,3.2566500908939093,-0.12263705634673422,-1.1821054207450064,-0.719611467983845,0.6020849776195663,1.0688438971183731,Advanced
-0.09322045899953359,0.4377306135844093,-0.11963185941514126,-0.23036265473806045,-0.16160799468862994,-0.04556267818662399,0.10944004431819612,-0.04157858777921149,3.444194807540793,-0.49170041272763854,-1.1821054207450064,-0.9430614476079994,0.4900678090127896,1.1830142669416381,Advanced
-0.1065823410377728,-0.010370129823393059,-0.1068508556944881,-0.21113048027425996,-0.14375990950502127,-0.06300679623711763,0.053848768864591535,-0.07972147795714862,2.176750666919018,-0.5444743340859625,-0.9243900816802153,-0.7944888065058913,0.5389249329963545,0.9097927964410756,Advanced
-0.09428475414394488,0.1276000029448958,-0.10314801312708968,-0.20615936978834518,-0.1358333175774611,-0.061680084177861624,0.05854574004920636,-0.01955831229289084,2.176750666919018,-0.38255385915234463,-0.8965357631226817,-0.7482786611153638,0.5883981898254403,0.8379496459528081,Advanced
-0.06639153685986066,0.21293170470364473,-0.08362849967785212,-0.20615936978834518,-0.12827663859532354,-0.03328234819482901,0.08247523622863767,0.04188629115093791,2.176750666919018,-0.24162682818059603,-0.9476301899439228,-0.73627835706826,0.738129998738383,0.8605882926001255,Advanced
-0.0441931205341724,0.28961463242469704,-0.07772596051289918,-0.20615936978834518,-0.12491903835433836,0.01709231856357483,0.10769898574753774,-0.006404267081299065,1.9888722833295467,-0.21730745761737552,-0.9724515852859945,-0.6549104382038486,0.5753609189209278,0.7602568512977432,Advanced
-0.024248467436996032,0.28961463242469704,-0.04457455858973078,-0.187676302341489,-0.10736445853146899,0.04708027707056746,0.10667360680083723,0.11939405724724642,2.638644284457117,-0.18325045403449158,-0.9724515852859945,-0.5263958740479181,0.7138463204466816,0.856444722169723,Advanced
0.01844650529920202,0.7931027738634457,-0.056102147530529105,-0.187676302341489,-0.1182815714417265,0.05970830406258347,0.22744448983406573,0.08105326425272953,2.638644284457117,-0.17680929234135703,-0.9724515852859945,-0.5144182958378403,0.5610746541467978,0.7899395113167742,Advanced
0.15269276811339014,1.5378326168305694,-0.0053960486428783795,-0.1830494314891264,-0.10290385301380113,0.15365308088822272,0.41274059191505474,0.11863519497438446,2.638644284457117,-0.10890269012736715,-0.9456166870115699,-0.5126474443139057,0.5456102712461799,0.8098420165978009,Advanced
-0.05143883525268818,0.5178327873043405,-0.10167056151130635,-0.2199266379249535,-0.16658921185221115,-0.0005155243866159769,0.1638230434013811,0.12728712937601813,4.705774759623143,-0.345877989206696,-1.3314311781565713,-0.7496558681664864,0.6021914796162913,1.313918747112727,Advanced
-0.03323248062890414,0.5178327873043405,-0.045839173102846346,-0.2199266379249535,-0.14327063310370008,0.018333098913917486,0.15469035078812282,-0.029275882488745287,4.705774759623143,-0.4678856522657255,-1.3314311781565713,-0.7906839979306173,0.060324397338380166,1.2576426699829326,Advanced
-0.04499539480912766,0.5178327873043405,-0.09020895421930104,-0.19847032228422082,-0.15148461919079975,0.004647169634375358,0.15215921957001535,-0.03596506502318751,4.705774759623143,-0.569556207443227,-1.3314311781565713,-0.8849023268253902,0.14740057357089514,1.3448203345253873,Advanced
-0.09699044953627582,0.07597221668337031,-0.11242795174415449,-0.18961778801537377,-0.1572487892921189,-0.038739452740332865,0.0702758007033266,-0.2573931827186793,4.073178214078078,-0.7390562573724956,-1.2673164922708695,-0.9057382816247251,-0.298607620021914,1.1738299964943402,Advanced
-0.08920904413396433,0.3176274417294843,-0.11678391910403449,-0.21805904950792263,-0.15782972554953179,-0.057185431186431684,0.10521486779215586,-0.2142192704773834,5.095732731235192,-0.7913830722899402,-1.2673164922708695,-1.0209340076814386,-0.3569431309172939,1.4354006224690967,Advanced
-0.10368710498028347,0.3176274417294843,-0.1327800854720356,-0.22537795495739352,-0.18086189813428655,-0.07944709845189657,0.11308283035111281,-0.23318830938204396,5.095732731235192,-0.7589840680641275,-1.2673164922708695,-0.9576717113755971,-0.36591814117269533,1.3641792654424447,Advanced
-0.09426513922684264,0.5091931936090549,-0.13491633352822477,-0.22537795495739352,-0.1880198515247292,-0.08833952929931346,0.1425073083687974,-0.279142189837229,5.095732731235192,-0.6848198451298493,-1.2087157752162958,-0.9599117475189234,-0.3303349586419645,1.2215894968375494,Advanced
-0.056766991355278996,0.5091931936090549,-0.11749024776199657,-0.22537795495739352,-0.18445336719310124,0.028594832153273148,0.17002849682348822,-0.019725000969168013,5.184547179553497,-0.601717622897503,-1.1713347870047368,-0.8316481122332386,0.21623723851016602,1.4081444849209421,Advanced
0.18724583076086798,1.8643103258852598,0.04496420641044728,-0.20005560909977657,-0.1011860048660157,0.2707743302236566,0.44348620376610626,0.2807106251344852,5.184547179553497,-0.5206405973979122,-1.184886280709926,-0.8288946729518358,1.103644201240222,1.6436475548414522,Advanced
-0.1266675050859196,0.3767896964483991,-0.16359951227123704,-0.2850264299956252,-0.20244340113540488,-0.12037133419687135,0.12693728926959796,-0.2857330619050698,1.3951021548708615,-0.40420475133160805,-1.1598681338319243,-0.6923193718191154,-0.03835168544175626,0.5752129076299402,Advanced
-0.08872214651542767,0.3767896964483991,-0.14804167253500775,-0.2850264299956252,-0.1897109572797429,-0.038403747841899885,0.1475893208122408,-0.24139697850590475,2.0401508189054787,-0.45273981688384934,-1.0026318110258134,-0.6533616722521458,-0.09738631789045052,0.6625109718921612,Advanced
-0.03883987887445637,0.3767896964483991,-0.10684000822970369,-0.2850264299956252,-0.16133937331069167,0.08549306153172084,0.15880540257653888,-0.10485999819843717,2.5958453035814775,-0.39209724683585756,-1.0949790439840559,-0.6520020898188481,0.18745410429363135,0.8239513371047682,Advanced
-0.038412958014116226,0.2780903991587902,-0.0809809760197713,-0.20601428337568234,-0.14605347829934368,0.05873722133000893,0.12736069167551387,0.18530338104005134,2.5958453035814775,-0.07147956688707059,-1.0949790439840559,-0.6170536098297117,0.9398813770632863,0.9396510488459677,Advanced
0.14446379961823297,1.480679237704068,0.0013576713031706485,-0.20601428337568234,-0.09477995854774886,0.15644803911648816,0.40792995597673143,0.3761459446606906,2.5958453035814775,0.24366039400164097,-1.0949790439840559,-0.34240997660859424,1.1384025395843829,0.9134019752061191,Advanced
-0.10521200217391806,0.271536432703956,-0.13165296350377673,-0.25095902421109983,-0.1889763084503491,-0.0468874072960386,0.1113656685848571,-0.022581817440868762,2.000025429941806,-0.2128417883706476,-0.8223217126252479,-0.5056173646876475,0.2955087845897846,0.6465475526363648,Advanced
-0.079836409154823,0.22038527197375257,-0.11067323607831227,-0.25095902421109983,-0.1719956708244747,-0.014168884527098833,0.11549751686817318,0.04200756170834865,2.1060840075736817,-0.12295226484642696,-0.738256972299365,-0.45181251648423704,0.2955087845897846,0.6626381808296554,Advanced
-0.06807216580671947,0.22038527197375257,-0.08080314701028743,-0.25095902421109983,-0.14264560250464767,-0.004118313883195675,0.10655689895086312,-0.05097312402471456,2.1060840075736817,-0.2850508187335856,-0.8017367335411784,-0.552847422464283,0.19175054018787518,0.6770723012817247,Advanced
-0.031009678639516067,0.5838281810561414,-0.05556001932437871,-0.2379186002471057,-0.13827447457025532,0.02870240494274134,0.15838554929109497,-0.016833104328823647,2.1060840075736817,-0.2615756256117382,-0.8017367335411784,-0.4526343082380279,0.27348968304285964,0.679683875765407,Advanced
-0.010558435302101552,0.7416131269229093,-0.11087999206188792,-0.2379186002471057,-0.15963256625176897,0.021605493179041396,0.24494783645044169,-0.021028206736049278,2.0542966594456127,-0.2766629161579875,-0.8983952271815849,-0.550217574133808,0.4385200960980489,0.6934196957252877,Advanced
0.020421014485602088,1.5277306934750132,-0.09393406893795764,-0.5065951571514846,-0.22320334494238586,0.12503623234651723,0.4175610339536312,0.059189003753559795,2.7841363173355083,-0.22989948144080385,-1.401137374889795,-0.782063594558849,0.8284261164896574,1.075467383989647,Test Set
0.023327428016583284,1.340308444323149,-0.06043025109159046,-0.3807596405807555,-0.21275049893886053,0.11973218514504413,0.3600678486602671,0.00493875355458447,3.087957929079222,-0.2729865808810113,-1.9453327955702,-1.0616707711606044,0.9659566595308413,1.233524607742732,Test Set
-0.14494019176948159,-0.002570951667650043,-0.14104629079504327,-0.25812738838542926,-0.20333024970844898,-0.0948387171071875,0.07199747694919166,-0.655833234500681,0.9919146764631674,-0.6680023707213043,-1.258514903284336,-0.9500933641608644,-0.45218331473100765,0.42375217814070737,Beginner
-0.10313330346742088,0.23994691196117937,-0.1179714197820079,-0.20397985984371225,-0.15599045761698366,-0.0753923165439081,0.07905886112540703,-0.6207845476504197,0.9919146764631674,-0.6662979619404499,-1.0951334974674438,-0.8875184786431684,-0.5091895401496503,0.3715414998280066,Beginner
-0.1045792921285332,0.23994691196117937,-0.12062037265274932,-0.20397985984371225,-0.15457675337408094,-0.07852464510646123,0.08030636026215746,-0.5347424825102125,2.0160803103669336,-0.726704112039827,-1.1595615045106433,-0.9460627585276207,-0.4727445179583091,0.6678847956351412,Beginner
-0.008536445136920031,0.4703943429115745,-0.06687323519013871,-0.19700683924794016,-0.1418489709294728,0.10682707927581542,0.15950620494535578,-0.3875350081789183,2.0160803103669336,-0.6456639982549435,-1.1595615045106433,-0.9142545366649186,-0.15556662588166165,0.7193578889282101,Beginner
0.04902795829980933,0.4703943429115745,0.04223080067727587,-0.19700683924794016,-0.08635731672179031,0.15754093378210984,0.1573630107912569,-0.1801320227082806,2.0160803103669336,-0.34100804758147163,-1.1595615045106433,-0.6950893767365827,0.09865118701422491,0.6768207425278565,Beginner
0.047793942970094906,0.4703943429115745,0.036539478720761756,-0.2053409589201909,-0.08793346291860633,0.15754093378210984,0.15934422793097242,-0.10248151980242105,1.177315073145272,-0.18614087436615454,-1.0447355116770205,-0.47054174552495937,0.24116504398330366,0.5132323230263744,Beginner
-0.043921868047486136,0.35232290328514654,-0.07087435544205778,-0.22350995566736137,-0.13827930645938116,0.023037708242398456,0.13214920143955172,-0.14318633329579916,1.177315073145272,-0.18956323903104424,-1.202887332470056,-0.5347274037125365,0.29120885156905796,0.548806523843776,Beginner
-0.06474784169859059,0.20223204371291603,-0.0724901639422878,-0.22350995566736137,-0.13827930645938116,-0.013561851220244212,0.10156161598162912,-0.14520020471523037,1.177315073145272,-0.15630197301093474,-1.202887332470056,-0.6189183080158437,0.2421001414112935,0.5735444124249787,Beginner
-0.08191109779733366,0.20223204371291603,-0.09841094375251216,-0.22350995566736137,-0.16699834383123766,-0.03026005182661697,0.10501813014100751,-0.3608837590542113,0.8081205058824409,-0.4179565670630617,-1.202887332470056,-0.7724705601950441,0.0070302547640520244,0.5035110439382644,Beginner
-0.03267219680206857,0.2501902654216647,-0.053092039202338986,-0.2110186455190711,-0.14332977862007287,0.06273451857025536,0.12754020929588983,-0.07083463722160831,2.3421958386314716,-0.1974214707308956,-1.196070460646958,-0.6381534580300333,0.289576776493714,0.7432289918589026,Beginner
-0.029083747553178028,0.2501902654216647,-0.06331333117813193,-0.2110186455190711,-0.14332977862007287,0.06936504652067432,0.1330248557955671,0.14819318023311265,2.3659720334119347,-0.06976475346626218,-1.196070460646958,-0.6574265211748765,0.7021836197475322,0.9325870358584598,Beginner
0.011740669283382655,0.2501902654216647,0.008280323974775572,-0.16033174740090414,-0.08123795850808987,0.0723078926025221,0.10913660099671878,0.16004798728471087,2.3659720334119347,-0.10366661853589028,-1.0469017841337023,-0.5933058279346587,0.7021836197475322,0.911157784600313,Beginner
0.02270218362574145,0.4130740418584141,0.011813367371399711,-0.16033174740090414,-0.08004151194570297,0.09459522108606053,0.12240043454991197,-0.1056761690335709,2.3659720334119347,-0.397263327949704,-1.0469017841337023,-0.6966146653469386,0.2286856089478565,0.8079744579080864,Beginner
-0.025633049079549063,0.4130740418584141,-0.03953753491847034,-0.20320767201194448,-0.1267170764303196,0.033441846589377766,0.12865407620516445,-0.2981918903049374,0.9789265491696587,-0.39421324852015094,-1.0469017841337023,-0.6596800953215974,-0.0708334498815671,0.47098449464078046,Beginner
0.1894814278009552,1.4220593930617251,0.029813405270350708,-0.20320767201194448,-0.1101509854922002,0.3111278013060853,0.41399299380207283,0.8352147175572835,6.970710837023073,0.22437049103951143,-1.0115752527659119,-0.4030668510366101,1.6785150734181564,1.7782452851559203,Beginner
0.20448019326617833,1.4220593930617251,0.07540504220552974,-0.20320767201194448,-0.07854189128583004,0.3097975914337774,0.4071167419316263,1.1793378403813215,6.970710837023073,0.4682638785389486,-0.7209179098571155,-0.060175258317513,2.0058581696858764,1.7316170662770967,Beginner
-0.03679905902299436,0.4725539224855665,-0.06074620421841072,-0.2356131834890279,-0.16163569360478722,0.0734457771739028,0.15379811498975585,-0.20842467533984452,0.8786663407681288,-0.30003802672845825,-0.8389598220326292,-0.4977587371621583,0.02366780066840362,0.39411636979852366,Beginner
-0.08721490609719244,0.23095781615315897,-0.12843946307505721,-0.2356131834890279,-0.17582747332798201,-0.024618475329295474,0.11275184346803853,-0.09660736697724563,0.8786663407681288,-0.15891591646424452,-0.8389598220326292,-0.4077997524293964,0.20888148864946357,0.42089070878123885,Beginner
-0.08074989195383338,0.5357967313547092,-0.14425366728189798,-0.2356131834890279,-0.17673023991004388,-0.046073448058406234,0.15643668848606337,-0.062260130493388646,0.8786663407681288,-0.0924725194158034,-1.0029465213939603,-0.3871582772059856,0.23988537538410276,0.43190987870259623,Beginner
-0.05132744059883872,0.5357967313547092,-0.10165743569477434,-0.19883578602421811,-0.15793898295276357,0.03385201486425273,0.15049662210104028,-0.1642836516263798,0.8308560316493515,-0.22636005656350594,-1.0029465213939603,-0.48632179486382765,0.10755552732557513,0.4266706551936844,Beginner
0.003334706934791048,0.5357967313547092,-0.05629255127156324,-0.19883578602421811,-0.12240279945742667,0.1035980916288903,0.1575881793928584,-0.2126699648783197,0.8308560316493515,-0.2208546065263932,-1.0029465213939603,-0.5197636531486578,-0.011090155528947475,0.3939598894849799,Beginner
-0.030920066728986187,0.282922217801424,-0.0775546878501881,-0.22088229088681244,-0.12612479596500023,0.0625124334678169,0.1260501954077577,-0.21822352814014048,0.8308560316493515,-0.19889461282817222,-1.0023939187347803,-0.5555797801140436,0.0905725659977261,0.40571298089223634,Beginner
0.006905495889984984,0.282922217801424,-0.011280827949740203,-0.22088229088681244,-0.1085728795015369,0.10605524007234177,0.1330424740967354,-0.17865300783348068,0.9573225748039157,-0.161098203630341,-1.0023939187347803,-0.5589062832539304,0.11958039855211185,0.4519756017755766,Beginner
-0.027490806561869596,0.2599518402825089,-0.0441778719491353,-0.22776860240855196,-0.13548060813468876,0.06346719322655076,0.1286688349555239,-0.07372093093916822,2.22699672882962,-0.16746855246876102,-1.0023939187347803,-0.5099988940433806,0.2117516556167489,0.627964214486972,Beginner
-0.03964736821357274,0.24495251435727355,-0.06760011484356407,-0.22776860240855196,-0.1297299171617909,0.045906060184818485,0.116881234482681,0.026759662972930278,2.309355902544263,-0.19706908971545606,-0.7962969567611183,-0.3739297168094888,0.20918205286279934,0.7206125164908542,Beginner
-0.05355584079137136,0.19299808223280432,-0.07910634891287066,-0.22776860240855196,-0.13632975197184072,0.02211768182216535,0.10353813836900373,-0.021496406890004798,2.309355902544263,-0.23712297981779423,-0.7962969567611183,-0.45438278145985944,0.08219216104542659,0.7130613455818042,Beginner
-0.09746653237349814,0.19299808223280432,-0.11458641302914492,-0.26473961021430986,-0.1708371880006634,-0.024953671190424426,0.1052572026773507,-0.014453476005429889,3.532907751744195,-0.30690637763936185,-1.046371703928906,-0.5843979454595877,0.19431822588294329,0.9760247731193256,Beginner
-0.09756402323701716,0.19299808223280432,-0.12139920835465948,-0.26473961021430986,-0.1708371880006634,-0.032542904611746026,0.10532237009524631,0.05720827842143272,4.185450038698942,-0.3241767649049867,-1.046371703928906,-0.631781728205332,0.22315807413853211,1.1728845895924478,Beginner
-0.007489450589210911,1.0092256467750664,-0.09169553955315465,-0.26473961021430986,-0.158345395371148,0.032144267203776146,0.25580805664612194,0.3920585527034887,4.641402867666826,-0.13713447040665916,-1.046371703928906,-0.5352112103933512,0.7104807535964912,1.4278147060141884,Beginner
-0.013105823693533261,0.45803191755800304,-0.10404612080026328,-0.2071086298443618,-0.1496368008446275,0.1137867378981487,0.17983617642727157,0.01489566553018695,2.6550328119515423,-0.37711705172013454,-1.1157547373086731,-0.8382756170770753,0.788714361752386,1.0320135999224862,Beginner
-0.01009807081138627,0.45803191755800304,-0.06439895038728552,-0.2071086298443618,-0.1273270928433425,0.07164940230366855,0.165835511043455,0.28801873386297816,2.6550328119515423,0.0716261187928414,-1.1157547373086731,-0.7017542742187342,1.1876834902343876,1.0358472479026715,Beginner
0.03201633974416902,0.45803191755800304,-0.018832245343664303,-0.13910831100597856,-0.07006776079621349,0.09462985386121736,0.14333264727432543,0.44854522269860475,2.755868986075736,0.27431240502008225,-0.9763461672486625,-0.3607181704256054,1.217459273021619,0.9333521047012695,Beginner
-0.04771020635029069,0.21686698991424913,-0.05485567371908909,-0.16899457962956502,-0.09602085999696745,-0.01479895319321125,0.08025189128158546,0.14755545522556426,2.755868986075736,-0.13309001096582096,-0.9763461672486625,-0.6610403684385937,0.821076790827258,0.9197873886455704,Beginner
-0.04236034514375546,0.1651998113549597,-0.04969306331926478,-0.16899457962956502,-0.0955494705188871,0.0015097374067394086,0.08029551200521658,-0.09059059355702097,2.755868986075736,-0.4289406146516841,-0.9763461672486625,-0.6869286171045721,0.39678499632009845,0.811685317452883,Beginner
-0.07464403489100266,0.13498527423883167,-0.09029264003702642,-0.1713196028639851,-0.1307478381003876,-0.04113219884074372,0.07562826549370515,-0.34281490509336926,1.9621405292054044,-0.606749467953067,-1.0396766235554837,-0.7201200127034684,-0.08773340842763624,0.6347189716435989,Beginner
-0.05953629827058615,0.15889858260594983,-0.07985872984376408,-0.1713196028639851,-0.1260233034120921,-0.020860255765473488,0.08361843568417401,-0.23491501767482062,1.3885753493263897,-0.3960340380896301,-1.0396766235554837,-0.6656840398775938,0.09555066934754443,0.5624353402332126,Beginner
-0.07144038751655495,0.15889858260594983,-0.08921625816365378,-0.1713196028639851,-0.12614621133362852,-0.03299602922436062,0.07489287506059891,-0.19259625432178323,1.6212534873388345,-0.3246749163427356,-1.0396766235554837,-0.6867917235338425,0.06790651997576429,0.6441422893759042,Beginner
-0.0487412406448872,0.15889858260594983,-0.056471706292207914,-0.16694702260927152,-0.10941518235733724,-0.0095927867755053,0.07941053485923114,0.020112486747798048,1.6212534873388345,-0.06320593950413533,-0.8863630835058849,-0.5156270200311792,0.4072297852562248,0.629278594758601,Beginner
-0.05226751660230966,0.14422196921585592,-0.07534471526089775,-0.16679553266496314,-0.1065853372652882,-0.009586341069242346,0.07579066021079892,0.0044452511524068015,2.4248336748271986,-0.24673339451431747,-1.0172872209573915,-0.64774895055169,0.5053255891974984,0.7894217179042038,Beginner
-0.05390584298510923,0.14422196921585592,-0.07534471526089775,-0.165329561891487,-0.10338953405563406,-0.015209503266158612,0.07048209511626405,-0.12089332809933528,2.4248336748271986,-0.4631136670439723,-1.0798776187582477,-0.789326241173884,0.4032080360450798,0.8574252306680412,Beginner
-0.014728909683300291,0.28165032256003536,-0.024600260062928123,-0.165329561891487,-0.09035378985329243,0.04532898285905601,0.09220153294226043,-0.14624323581909102,2.4248336748271986,-0.5707617476746195,-1.0798776187582477,-0.7741156381088,0.2805333885205433,0.9421359397027662,Beginner
-0.02760510343737169,0.28165032256003536,-0.04267154378813871,-0.17724268931752987,-0.0937574297242718,0.03421724623952967,0.09481124007057534,-0.31218695676102337,2.2529744287829274,-0.6667811125309062,-1.0906390388427083,-0.8487903900139749,-0.327120222207809,0.8857011651446672,Beginner
-0.03527208820109518,0.28165032256003536,-0.05491522225957386,-0.17724268931752987,-0.10330991078213053,0.026664629082431678,0.09440304576733705,-0.3739783461232613,2.252271528281931,-0.6665044434237538,-1.0906390388427083,-0.8339297769367247,-0.34945824139000026,0.780344973997977,Beginner
-0.05823909185688802,0.23064139807752565,-0.07692209884224642,-0.17724268931752987,-0.1166623587217004,-0.039355473800069506,0.09534165611198163,-0.5209036161360068,1.8450824734717057,-0.6787928879569758,-1.0906390388427083,-0.8433731066947984,-0.42761233548647437,0.5657721335476359,Beginner
-0.01917440268660649,0.23064139807752565,-0.04739891292496507,-0.16379746767346998,-0.09088710458186498,0.019569072244239566,0.10072950657507315,-0.543979388303977,0.7857992177053084,-0.6080348419631825,-1.021367265841964,-0.7466363589003613,-0.389809025721502,0.31032260020717867,Beginner
0.03153393937555902,0.34770573568175767,-0.0011350927656522758,-0.1595414809265664,-0.07497574213581801,0.12350681767465027,0.13615009925854912,-0.3676751618393289,0.5032046294218381,-0.4160080846617411,-0.9274844130116742,-0.6094036037539488,-0.12986172363809184,0.3288949287530992,Beginner
0.030569231288437967,0.35983747399077315,-0.008867258146497053,-0.1595414809265664,-0.07738368344102989,0.11720178436834307,0.1421140553812306,-0.1442567744479462,2.4130269671981175,-0.21775209023894024,-1.0395228749858618,-0.5473432899636289,-0.030361817803330002,0.6351217970457936,Beginner
0.010326395694341925,0.35983747399077315,-0.043716027235383675,-0.1595414809265664,-0.08817005904823613,0.07555084534108406,0.14555613476687182,0.05485534025350039,3.041567985782897,-0.1482026617371917,-1.0606436302038573,-0.3579296255409104,0.16846915279213404,0.8286753531402636,Beginner
-0.04895839493409191,0.35983747399077315,-0.0775626561959005,-0.17441918293709752,-0.10935016169037948,-0.030064918879467502,0.10705631189178111,-0.014706898161838448,3.041567985782897,-0.20667111910236924,-1.0606436302038573,-0.540061628666061,0.11833970878542911,0.8637928699288532,Beginner
-0.07844319304300211,0.15590197433680128,-0.08511279332555222,-0.17441918293709752,-0.11819761688311192,-0.04493662238702856,0.06065045275429113,-0.21877789042846255,3.041567985782897,-0.4311022387262671,-1.0606436302038573,-0.6095787056527223,-0.09618773527246545,0.7185842107704251,Beginner
-0.025175465620528456,0.7807781036378986,-0.09246484556964857,-0.17441918293709752,-0.12254075770542806,-0.040413323428344465,0.21591395963624094,0.047199115180107845,4.325916877833718,-0.3744811467957791,-0.9180344312756983,-0.5965524100082293,0.18228679103813125,1.1340921448787216,Beginner
0.21491357789193677,1.3416063304549606,-0.03412196673332301,-0.17260087192445403,-0.10204359692147241,0.540819667678812,0.420726323815984,0.9995103998280911,5.22796855473237,0.3000987506548575,-0.9180344312756983,-0.4978032227193583,2.0200170279430547,1.8049319814465428,Beginner
-0.0713648348754902,0.4781048257331706,-0.09861194875446119,-0.19888340456861395,-0.1768629963200997,-0.01105844875672658,0.13533340216036713,-0.29014421495892295,3.0797499954744096,-0.5514861373590053,-1.0672219989136145,-0.9390178074469623,-0.026040380150086265,0.9038558291323052,Beginner
-0.12509998042970766,0.19759222470548574,-0.17594171912223128,-0.2027245809620974,-0.18478753574821294,-0.06713289370988312,0.08989540041700843,-0.5794170369533787,3.0797499954744096,-0.9264146092741703,-1.1023271057373736,-0.9975235916344793,-0.4240468905237974,0.8080367782907597,Beginner
-0.16090023289019112,-0.05439107103334701,-0.17799194464592405,-0.2027245809620974,-0.18478753574821294,-0.14371811855718625,0.037004421925119595,-0.7550725104261186,2.7746884419790474,-0.9619111656215302,-1.1023271057373736,-1.0106370071802298,-0.8568004052005892,0.6944761733879639,Beginner
-0.10594176452060479,0.2570354586673561,-0.12463344738156498,-0.2027245809620974,-0.17823946976596738,-0.06976775880914154,0.09262280334613274,-0.110177519246425,5.0405028179951135,-0.790627963804291,-1.1023271057373736,-0.9810372853268813,0.14707957818089737,1.4126150803395,Beginner
-0.05988313396791701,0.2570354586673561,-0.06988903068074824,-0.18138237030718876,-0.11687856432014862,-0.016112822080622254,0.08370353749702124,0.14562924641911323,5.0405028179951135,-0.5972288621420047,-1.0654211384920695,-0.7855268221138038,0.7483535880900222,1.3837512460808485,Beginner
-0.029500982134295247,0.2570354586673561,-0.030134017542357935,-0.17426155758899586,-0.07597601350275995,0.0008208089805106111,0.0768885206047027,0.028483785648600605,5.0405028179951135,-0.6182398308797405,-0.8998122253747862,-0.7535057767426212,0.3451296625243387,1.29293739960701,Beginner
-0.032614024858680854,0.1263007293064625,-0.026042563803212085,-0.17426155758899586,-0.07185132187677687,0.00590534791656176,0.05859458417964529,-0.2536951608294273,2.13894905854852,-0.5862006201899211,-0.8998122253747862,-0.71616519144777,0.08363292278644457,0.6933428308564051,Beginner
-0.03187557775631517,0.1327138819488313,-0.03228491113138104,-0.14491295787227698,-0.08296545830604077,0.00590534791656176,0.06354635666824289,-0.13049953481750703,2.6624091799795537,-0.44319864324196934,-0.9414027118233705,-0.6867550278886025,0.3004167861125915,0.7737465436905481,Beginner
