time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1733276936083139800,1.003139892578125,-0.1164072650352765,-0.03519916534423828,-0.05723842104842024,0.4742501676082611,-3.0399391463210636e-18,0.9930065652916292,-0.012077273439666728,right,-0.0954732596874237,-0.20653118978085205,-1.1147838544625788,-9.533282556197047,-0.10325513245586636,-1.4282785654067993,0.09625066071748734,2.0110120517618952,0.019133441150188446
1733276936123374300,1.043374267578125,-0.1134895449842343,-0.190411776304245,-0.054401784572329144,0.35647374391555786,-0.005803235165606273,0.9894739036888831,-0.027026416025136297,right,-0.05843694508075714,-0.26767469818137124,-1.0710163897328078,-9.396580421856045,-0.13397072479052996,-1.4633493423461914,0.1357630044221878,2.593758602339029,0.06648027151823044
1733276936163608000,1.083608154296875,-0.11310680216726948,-0.2875295579433441,-0.05180618372883927,0.5487043857574463,-0.014130810526059063,0.9846489357377668,-0.04764935409421084,right,-0.05140737071633339,-0.3316446771331849,-1.0465223652716726,-9.21301892118454,-0.16608084287848146,-1.5857681035995483,0.2090602070093155,3.193031778694689,0.07854905724525452
1733276936203842600,1.123842529296875,-0.11162941031255598,-0.1926877796649933,-0.04798034606894321,0.3119935691356659,-0.02283726948168368,0.9790694568411653,-0.06885873455112836,right,-0.09440643340349197,-0.3925197559358029,-1.0093570752859116,-9.004439883634447,-0.19646677174368282,-1.4614019393920898,0.16236335039138794,3.751218619163334,0.07467399537563324
1733276936244076300,1.164076171875,-0.12314735483572735,-0.1916847974061966,-0.049818298589842415,0.22545874118804932,-0.030425320468275056,0.9725644951128614,-0.09076796993254573,right,0.03489094227552414,-0.4500303463634291,-1.0846749127291142,-8.763367858758569,-0.22519037904766007,-1.3760271072387695,0.19916974008083344,4.265823799797892,0.0896947979927063
1733276936284310800,1.204310791015625,-0.12077581060953207,-0.10479962825775146,-0.04559187685574207,0.17096145451068878,-0.035428720814128824,0.9667593000408439,-0.1040583226955969,right,-0.00961962528526783,-0.49880572250949423,-1.0375654440950601,-8.54902075920105,-0.24908353278025205,-1.0677270889282227,0.20442594587802887,4.691277994078398,0.05438155308365822
1733276936324545300,1.244545166015625,-0.11993886031680137,-0.028359413146972656,-0.042933087721460886,0.14271113276481628,-0.038159488131464844,0.9621194590530859,-0.11216828012619717,right,-0.006406464613974094,-0.5346603348613936,-1.0096261745508759,-8.377430851352214,-0.2665081821376676,-0.7637098431587219,0.23262427747249603,4.9969677448153496,0.04340219125151634
1733276936364779000,1.284779052734375,-0.11846209457674509,0.05754406005144119,-0.040930591641613126,0.028752682730555534,-0.03914701221654279,0.95897078178007,-0.11557782087300454,right,-0.007972181774675846,-0.558105668521407,-0.9831346926622092,-8.260286234918237,-0.2777899465968717,-0.40235432982444763,0.19404874742031097,5.193409185326099,-0.016781890764832497
1733276936405124400,1.325124267578125,-0.11770588867998452,0.1570279896259308,-0.040636592883579355,-0.07548393309116364,-0.036999607978445766,0.9572929191040405,-0.11184519529674698,right,0.02869964763522148,-0.5709656292278391,-0.9689642746210098,-8.194021326372027,-0.2838482487315313,-0.2692795991897583,0.17901630699634552,5.299953497290611,0.009456570260226727
1733276936445363500,1.365363525390625,0.08942276657901249,0.062336478382349014,0.04143171125644453,-0.08646125346422195,-0.008716886146118728,0.9555771013095851,0.009052134829293325,right,0.04962555691599846,-0.592186128758944,0.7266450261630117,-8.104285525867342,-0.2916844300315334,-0.3505610525608063,0.022068524733185768,5.473839991644025,0.002929402980953455
1733276936485601500,1.4056015625,0.09880239612998608,-0.06822584569454193,0.044789709094670206,0.02937261201441288,-0.0069185084851887705,0.9541756933321922,0.016114462822032927,right,0.0456630177795887,-0.6005553968585666,0.7980801769539714,-8.051241917943955,-0.2957951156545983,-0.44899624586105347,0.04326975345611572,5.5417468221783635,0.031118230894207954
